imo,ts,lat,lon,sog_kn,cog_deg
9700023,2025-08-27T09:17:56.299081Z,28.714,23.142,10.6,305.0
9700023,2025-08-27T10:17:56.299081Z,28.721,23.213,11.7,91.0
9700023,2025-08-27T11:17:56.299081Z,28.751,23.309,11.7,340.0
9700023,2025-08-27T12:17:56.299081Z,28.802,23.338,16.7,351.0
9700023,2025-08-27T13:17:56.299081Z,28.809,23.419,14.6,104.0
9700023,2025-08-27T14:17:56.299081Z,28.835,23.296,9.6,168.0
9700023,2025-08-27T15:17:56.299081Z,28.825,23.372,14.2,2.0
9700023,2025-08-27T16:17:56.299081Z,28.792,23.385,13.7,357.0
9700023,2025-08-27T17:17:56.299081Z,28.75,23.439,8.3,318.0
9700023,2025-08-27T18:17:56.299081Z,28.765,23.607,10.7,343.0
9700023,2025-08-27T19:17:56.299081Z,28.816,23.648,12.3,225.0
9700023,2025-08-27T20:17:56.299081Z,28.813,23.656,11.0,127.0
9700023,2025-08-27T21:17:56.299081Z,28.818,23.696,12.4,140.0
9700023,2025-08-27T22:17:56.299081Z,28.832,23.708,13.1,252.0
9700023,2025-08-27T23:17:56.299081Z,28.838,23.709,10.9,322.0
9700023,2025-08-28T00:17:56.299081Z,28.892,23.793,12.0,130.0
9700023,2025-08-28T01:17:56.299081Z,28.911,23.914,15.1,178.0
9700023,2025-08-28T02:17:56.299081Z,28.941,23.97,12.0,153.0
9700023,2025-08-28T03:17:56.299081Z,28.937,24.007,16.2,267.0
9700023,2025-08-28T04:17:56.299081Z,28.986,23.996,10.9,324.0
9700023,2025-08-28T05:17:56.299081Z,29.004,23.984,13.9,170.0
9700023,2025-08-28T06:17:56.299081Z,29.016,24.074,17.1,341.0
9700023,2025-08-28T07:17:56.299081Z,29.029,24.069,12.6,87.0
9700023,2025-08-28T08:17:56.299081Z,29.089,24.119,15.9,252.0
9700023,2025-08-28T09:17:56.299081Z,29.052,24.222,12.3,70.0
9700023,2025-08-28T10:17:56.299081Z,29.075,24.293,10.0,183.0
9700023,2025-08-28T11:17:56.299081Z,29.085,24.382,11.2,40.0
9700023,2025-08-28T12:17:56.299081Z,29.091,24.385,8.8,37.0
9700023,2025-08-28T13:17:56.299081Z,29.135,24.387,8.8,47.0
9700023,2025-08-28T14:17:56.299081Z,29.116,24.425,12.2,244.0
9700023,2025-08-28T15:17:56.299081Z,29.146,24.436,12.2,130.0
9700023,2025-08-28T16:17:56.299081Z,29.103,24.502,9.1,179.0
9700023,2025-08-28T17:17:56.299081Z,29.147,24.591,9.9,302.0
9700023,2025-08-28T18:17:56.299081Z,29.179,24.523,12.4,341.0
9700023,2025-08-28T19:17:56.299081Z,29.156,24.603,12.2,349.0
9700023,2025-08-28T20:17:56.299081Z,29.164,24.661,12.9,219.0
9700023,2025-08-28T21:17:56.299081Z,29.173,24.716,6.1,26.0
9700023,2025-08-28T22:17:56.299081Z,29.196,24.77,13.8,324.0
9700023,2025-08-28T23:17:56.299081Z,29.217,24.863,12.1,178.0
9700023,2025-08-29T00:17:56.299081Z,29.239,24.916,14.3,218.0
9700023,2025-08-29T01:17:56.299081Z,29.229,24.918,15.6,333.0
9700023,2025-08-29T02:17:56.299081Z,29.291,25.044,10.1,212.0
9700023,2025-08-29T03:17:56.299081Z,29.307,25.125,8.5,279.0
9700023,2025-08-29T04:17:56.299081Z,29.339,25.119,9.3,201.0
9700023,2025-08-29T05:17:56.299081Z,29.421,25.154,12.8,43.0
9700023,2025-08-29T06:17:56.299081Z,29.449,25.173,11.4,89.0
9700023,2025-08-29T07:17:56.299081Z,29.472,25.145,13.6,173.0
9700023,2025-08-29T08:17:56.299081Z,29.512,25.186,9.7,225.0
9700023,2025-08-29T09:17:56.299081Z,29.508,25.226,11.1,256.0
9700023,2025-08-29T10:17:56.299081Z,29.565,25.322,15.2,61.0
9700023,2025-08-29T11:17:56.299081Z,29.557,25.376,13.0,319.0
9700023,2025-08-29T12:17:56.299081Z,29.588,25.505,11.5,285.0
9700023,2025-08-29T13:17:56.299081Z,29.623,25.56,13.9,338.0
9700023,2025-08-29T14:17:56.299081Z,29.614,25.632,7.9,161.0
9700023,2025-08-29T15:17:56.299081Z,29.6,25.758,11.0,33.0
9700023,2025-08-29T16:17:56.299081Z,29.614,25.795,14.2,274.0
9700023,2025-08-29T17:17:56.299081Z,29.632,25.825,11.0,128.0
9700023,2025-08-29T18:17:56.299081Z,29.602,25.815,14.9,265.0
9700023,2025-08-29T19:17:56.299081Z,29.594,25.777,15.2,164.0
9700023,2025-08-29T20:17:56.299081Z,29.599,25.832,9.3,72.0
9700023,2025-08-29T21:17:56.299081Z,29.62,25.838,10.0,294.0
9700023,2025-08-29T22:17:56.299081Z,29.632,25.919,12.0,126.0
9700023,2025-08-29T23:17:56.299081Z,29.674,26.022,16.6,179.0
9700023,2025-08-30T00:17:56.299081Z,29.599,26.104,10.5,164.0
9700023,2025-08-30T01:17:56.299081Z,29.622,26.132,8.8,184.0
9700023,2025-08-30T02:17:56.299081Z,29.659,26.19,12.5,278.0
9700023,2025-08-30T03:17:56.299081Z,29.629,26.238,12.6,305.0
9700023,2025-08-30T04:17:56.299081Z,29.624,26.251,11.3,330.0
9700023,2025-08-30T05:17:56.299081Z,29.69,26.367,8.1,34.0
9700023,2025-08-30T06:17:56.299081Z,29.729,26.482,9.6,186.0
9700023,2025-08-30T07:17:56.299081Z,29.715,26.546,10.4,106.0
9700023,2025-08-30T08:17:56.299081Z,29.699,26.514,19.7,319.0
9700023,2025-08-30T09:17:56.299081Z,29.783,26.639,7.9,170.0
9700023,2025-08-30T10:17:56.299081Z,29.764,26.675,7.3,125.0
9700023,2025-08-30T11:17:56.299081Z,29.759,26.697,12.1,208.0
9700023,2025-08-30T12:17:56.299081Z,29.783,26.804,12.7,2.0
9700023,2025-08-30T13:17:56.299081Z,29.813,26.782,14.4,248.0
9700023,2025-08-30T14:17:56.299081Z,29.88,26.871,13.4,284.0
9700023,2025-08-30T15:17:56.299081Z,29.9,26.882,9.6,35.0
9700023,2025-08-30T16:17:56.299081Z,29.923,26.876,13.3,116.0
9700023,2025-08-30T17:17:56.299081Z,29.933,26.881,13.8,113.0
9700023,2025-08-30T18:17:56.299081Z,29.963,26.934,10.0,131.0
9700023,2025-08-30T19:17:56.299081Z,29.964,26.921,14.8,343.0
9700023,2025-08-30T20:17:56.299081Z,29.927,27.036,7.6,322.0
9700023,2025-08-30T21:17:56.299081Z,29.914,27.05,17.6,280.0
9700023,2025-08-30T22:17:56.299081Z,29.945,27.14,10.4,75.0
9700023,2025-08-30T23:17:56.299081Z,29.976,27.227,10.2,145.0
9700023,2025-08-31T00:17:56.299081Z,29.996,27.334,10.6,355.0
9700023,2025-08-31T01:17:56.299081Z,30.026,27.378,11.4,180.0
9700023,2025-08-31T02:17:56.299081Z,30.027,27.461,12.0,292.0
9700023,2025-08-31T03:17:56.299081Z,30.034,27.505,10.9,134.0
9700023,2025-08-31T04:17:56.299081Z,30.011,27.56,12.8,119.0
9700023,2025-08-31T05:17:56.299081Z,30.11,27.563,12.1,81.0
9700023,2025-08-31T06:17:56.299081Z,30.119,27.62,11.1,226.0
9700023,2025-08-31T07:17:56.299081Z,30.171,27.649,5.4,183.0
9700023,2025-08-31T08:17:56.299081Z,30.193,27.709,11.5,100.0
9700023,2025-08-31T09:17:56.299081Z,30.206,27.847,11.9,70.0
9700023,2025-08-31T10:17:56.299081Z,30.195,27.883,9.5,110.0
9700023,2025-08-31T11:17:56.299081Z,30.168,27.951,12.9,147.0
9700023,2025-08-31T12:17:56.299081Z,30.118,27.9,12.3,34.0
9700023,2025-08-31T13:17:56.299081Z,30.118,27.929,9.4,285.0
9700023,2025-08-31T14:17:56.299081Z,30.138,27.884,10.7,247.0
9700023,2025-08-31T15:17:56.299081Z,30.158,28.053,9.5,187.0
9700023,2025-08-31T16:17:56.299081Z,30.184,28.131,11.5,211.0
9700024,2025-08-23T09:17:56.302269Z,14.353,-31.567,10.7,21.0
9700024,2025-08-23T10:17:56.302269Z,14.354,-31.52,13.1,58.0
9700024,2025-08-23T11:17:56.302269Z,14.402,-31.455,12.1,68.0
9700024,2025-08-23T12:17:56.302269Z,14.415,-31.444,10.9,330.0
9700024,2025-08-23T13:17:56.302269Z,14.481,-31.402,10.0,311.0
9700024,2025-08-23T14:17:56.302269Z,14.441,-31.3,8.4,197.0
9700024,2025-08-23T15:17:56.302269Z,14.447,-31.234,17.2,257.0
9700024,2025-08-23T16:17:56.302269Z,14.437,-31.18,15.8,275.0
9700024,2025-08-23T17:17:56.302269Z,14.458,-31.121,9.5,276.0
9700024,2025-08-23T18:17:56.302269Z,14.466,-31.005,14.0,24.0
9700024,2025-08-23T19:17:56.302269Z,14.478,-30.929,9.5,337.0
9700024,2025-08-23T20:17:56.302269Z,14.484,-30.862,14.6,146.0
9700024,2025-08-23T21:17:56.302269Z,14.578,-30.845,13.9,293.0
9700024,2025-08-23T22:17:56.302269Z,14.646,-30.728,13.8,269.0
9700024,2025-08-23T23:17:56.302269Z,14.687,-30.718,13.1,215.0
9700024,2025-08-24T00:17:56.302269Z,14.715,-30.686,10.1,16.0
9700024,2025-08-24T01:17:56.302269Z,14.734,-30.646,13.8,87.0
9700024,2025-08-24T02:17:56.302269Z,14.762,-30.687,8.1,1.0
9700024,2025-08-24T03:17:56.302269Z,14.813,-30.63,13.3,318.0
9700024,2025-08-24T04:17:56.302269Z,14.862,-30.549,9.5,151.0
9700024,2025-08-24T05:17:56.302269Z,14.835,-30.477,11.3,321.0
9700024,2025-08-24T06:17:56.302269Z,14.865,-30.413,15.5,2.0
9700024,2025-08-24T07:17:56.302269Z,14.891,-30.296,16.7,316.0
9700024,2025-08-24T08:17:56.302269Z,14.895,-30.269,13.1,233.0
9700024,2025-08-24T09:17:56.302269Z,14.863,-30.163,14.0,122.0
9700024,2025-08-24T10:17:56.302269Z,14.923,-30.104,12.7,162.0
9700024,2025-08-24T11:17:56.302269Z,14.907,-30.071,11.9,339.0
9700024,2025-08-24T12:17:56.302269Z,14.911,-30.057,10.9,107.0
9700024,2025-08-24T13:17:56.302269Z,14.928,-30.079,8.9,273.0
9700024,2025-08-24T14:17:56.302269Z,14.954,-30.028,10.8,200.0
9700024,2025-08-24T15:17:56.302269Z,14.985,-29.961,12.9,128.0
9700024,2025-08-24T16:17:56.302269Z,14.974,-29.932,11.2,218.0
9700024,2025-08-24T17:17:56.302269Z,14.983,-29.922,11.7,279.0
9700024,2025-08-24T18:17:56.302269Z,15.039,-29.891,10.3,153.0
9700024,2025-08-24T19:17:56.302269Z,15.048,-29.713,13.0,243.0
9700024,2025-08-24T20:17:56.302269Z,15.068,-29.656,14.0,150.0
9700024,2025-08-24T21:17:56.302269Z,15.099,-29.605,11.1,257.0
9700024,2025-08-24T22:17:56.302269Z,15.121,-29.448,14.6,132.0
9700024,2025-08-24T23:17:56.302269Z,15.106,-29.418,9.3,164.0
9700024,2025-08-25T00:17:56.302269Z,15.097,-29.385,11.2,96.0
9700024,2025-08-25T01:17:56.302269Z,15.111,-29.38,15.0,188.0
9700024,2025-08-25T02:17:56.302269Z,15.115,-29.374,8.3,44.0
9700024,2025-08-25T03:17:56.302269Z,15.166,-29.277,10.5,84.0
9700024,2025-08-25T04:17:56.302269Z,15.204,-29.217,14.2,71.0
9700024,2025-08-25T05:17:56.302269Z,15.229,-29.179,11.7,356.0
9700024,2025-08-25T06:17:56.302269Z,15.225,-29.039,9.9,310.0
9700024,2025-08-25T07:17:56.302269Z,15.272,-28.976,12.8,8.0
9700024,2025-08-25T08:17:56.302269Z,15.319,-28.85,10.7,260.0
9700024,2025-08-25T09:17:56.302269Z,15.373,-28.829,15.8,294.0
9700024,2025-08-25T10:17:56.302269Z,15.356,-28.699,9.0,286.0
9700024,2025-08-25T11:17:56.302269Z,15.396,-28.597,12.2,39.0
9700024,2025-08-25T12:17:56.302269Z,15.408,-28.566,14.1,289.0
9700024,2025-08-25T13:17:56.302269Z,15.409,-28.59,10.5,4.0
9700024,2025-08-25T14:17:56.302269Z,15.395,-28.627,14.4,220.0
9700024,2025-08-25T15:17:56.302269Z,15.376,-28.499,14.1,39.0
9700024,2025-08-25T16:17:56.302269Z,15.411,-28.383,14.2,253.0
9700024,2025-08-25T17:17:56.302269Z,15.399,-28.397,11.7,265.0
9700024,2025-08-25T18:17:56.302269Z,15.395,-28.355,15.5,223.0
9700024,2025-08-25T19:17:56.302269Z,15.416,-28.367,10.6,215.0
9700024,2025-08-25T20:17:56.302269Z,15.41,-28.33,12.4,22.0
9700024,2025-08-25T21:17:56.302269Z,15.414,-28.217,10.9,154.0
9700024,2025-08-25T22:17:56.302269Z,15.428,-28.13,17.1,54.0
9700024,2025-08-25T23:17:56.302269Z,15.448,-28.102,10.5,269.0
9700024,2025-08-26T00:17:56.302269Z,15.467,-28.091,10.1,358.0
9700024,2025-08-26T01:17:56.302269Z,15.529,-27.959,13.6,155.0
9700024,2025-08-26T02:17:56.302269Z,15.511,-27.987,13.6,344.0
9700024,2025-08-26T03:17:56.302269Z,15.536,-27.894,13.1,162.0
9700024,2025-08-26T04:17:56.302269Z,15.586,-27.797,9.5,66.0
9700024,2025-08-26T05:17:56.302269Z,15.602,-27.76,13.0,332.0
9700024,2025-08-26T06:17:56.302269Z,15.648,-27.752,13.4,262.0
9700024,2025-08-26T07:17:56.302269Z,15.663,-27.708,14.4,270.0
9700024,2025-08-26T08:17:56.302269Z,15.675,-27.587,10.9,237.0
9700024,2025-08-26T09:17:56.302269Z,15.639,-27.547,9.7,60.0
9700024,2025-08-26T10:17:56.302269Z,15.666,-27.552,9.9,263.0
9700024,2025-08-26T11:17:56.302269Z,15.671,-27.549,17.4,346.0
9700024,2025-08-26T12:17:56.302269Z,15.731,-27.564,11.6,219.0
9700024,2025-08-26T13:17:56.302269Z,15.806,-27.472,9.4,296.0
9700024,2025-08-26T14:17:56.302269Z,15.782,-27.429,11.6,103.0
9700024,2025-08-26T15:17:56.302269Z,15.832,-27.378,11.4,265.0
9700024,2025-08-26T16:17:56.302269Z,15.898,-27.361,12.3,310.0
9700024,2025-08-26T17:17:56.302269Z,15.883,-27.31,13.2,306.0
9700024,2025-08-26T18:17:56.302269Z,15.903,-27.201,11.0,37.0
9700024,2025-08-26T19:17:56.302269Z,15.935,-27.155,12.8,155.0
9700024,2025-08-26T20:17:56.302269Z,15.946,-27.17,10.9,113.0
9700024,2025-08-26T21:17:56.302269Z,15.979,-27.104,8.0,11.0
9700024,2025-08-26T22:17:56.302269Z,15.997,-27.028,15.5,151.0
9700024,2025-08-26T23:17:56.302269Z,16.007,-26.932,10.5,97.0
9700024,2025-08-27T00:17:56.302269Z,15.967,-26.897,15.3,205.0
9700024,2025-08-27T01:17:56.302269Z,16.014,-26.799,15.4,6.0
9700024,2025-08-27T02:17:56.302269Z,16.063,-26.637,11.9,114.0
9700024,2025-08-27T03:17:56.302269Z,16.065,-26.563,7.8,68.0
9700024,2025-08-27T04:17:56.302269Z,16.075,-26.508,16.5,23.0
9700024,2025-08-27T05:17:56.302269Z,16.062,-26.265,12.0,126.0
9700024,2025-08-27T06:17:56.302269Z,16.05,-26.266,8.6,11.0
9700024,2025-08-27T07:17:56.302269Z,15.99,-26.167,14.0,194.0
9700024,2025-08-27T08:17:56.302269Z,16.038,-26.172,9.9,197.0
9700024,2025-08-27T09:17:56.302269Z,16.052,-26.153,11.7,167.0
9700024,2025-08-27T10:17:56.302269Z,16.11,-26.082,11.1,281.0
9700024,2025-08-27T11:17:56.302269Z,16.104,-25.973,14.4,175.0
9700024,2025-08-27T12:17:56.302269Z,16.1,-25.97,13.4,178.0
9700024,2025-08-27T13:17:56.302269Z,16.16,-25.834,12.1,26.0
9700024,2025-08-27T14:17:56.302269Z,16.164,-25.774,11.9,185.0
9700024,2025-08-27T15:17:56.302269Z,16.239,-25.791,12.0,226.0
9700024,2025-08-27T16:17:56.302269Z,16.278,-25.795,11.3,191.0
9700024,2025-08-27T17:17:56.302269Z,16.23,-25.687,8.3,260.0
9700024,2025-08-27T18:17:56.302269Z,16.279,-25.654,11.2,8.0
9700024,2025-08-27T19:17:56.302269Z,16.331,-25.632,13.5,201.0
9700024,2025-08-27T20:17:56.302269Z,16.361,-25.537,15.5,87.0
9700024,2025-08-27T21:17:56.302269Z,16.372,-25.407,14.3,319.0
9700024,2025-08-27T22:17:56.302269Z,16.392,-25.342,11.1,147.0
9700024,2025-08-27T23:17:56.302269Z,16.427,-25.348,10.8,61.0
9700024,2025-08-28T00:17:56.302269Z,16.439,-25.284,12.5,130.0
9700024,2025-08-28T01:17:56.302269Z,16.5,-25.234,15.7,352.0
9700024,2025-08-28T02:17:56.302269Z,16.488,-25.208,11.0,157.0
9700024,2025-08-28T03:17:56.302269Z,16.53,-25.151,10.6,180.0
9700024,2025-08-28T04:17:56.302269Z,16.536,-25.064,11.9,320.0
9700024,2025-08-28T05:17:56.302269Z,16.577,-24.937,12.8,117.0
9700024,2025-08-28T06:17:56.302269Z,16.641,-24.862,12.4,245.0
9700024,2025-08-28T07:17:56.302269Z,16.671,-24.689,12.0,250.0
9700024,2025-08-28T08:17:56.302269Z,16.704,-24.617,11.1,275.0
9700024,2025-08-28T09:17:56.302269Z,16.739,-24.611,10.6,271.0
9700024,2025-08-28T10:17:56.302269Z,16.796,-24.557,12.2,351.0
9700024,2025-08-28T11:17:56.302269Z,16.867,-24.451,15.0,258.0
9700024,2025-08-28T12:17:56.302269Z,16.897,-24.448,13.9,98.0
9700024,2025-08-28T13:17:56.302269Z,16.933,-24.434,9.4,250.0
9700024,2025-08-28T14:17:56.302269Z,16.962,-24.396,12.6,70.0
9700024,2025-08-28T15:17:56.302269Z,16.982,-24.276,12.8,14.0
9700024,2025-08-28T16:17:56.302269Z,17.014,-24.252,16.1,68.0
9700024,2025-08-28T17:17:56.302269Z,17.039,-24.168,14.4,358.0
9700024,2025-08-28T18:17:56.302269Z,17.061,-24.006,16.1,98.0
9700024,2025-08-28T19:17:56.302269Z,17.103,-23.972,12.9,116.0
9700024,2025-08-28T20:17:56.302269Z,17.109,-23.952,16.2,311.0
9700024,2025-08-28T21:17:56.302269Z,17.163,-23.923,10.6,238.0
9700024,2025-08-28T22:17:56.302269Z,17.144,-23.84,11.7,150.0
9700024,2025-08-28T23:17:56.302269Z,17.141,-23.692,11.9,4.0
9700024,2025-08-29T00:17:56.302269Z,17.187,-23.684,14.8,271.0
9700024,2025-08-29T01:17:56.302269Z,17.166,-23.66,9.3,94.0
9700024,2025-08-29T02:17:56.302269Z,17.162,-23.655,12.7,46.0
9700024,2025-08-29T03:17:56.302269Z,17.218,-23.547,12.2,201.0
9700024,2025-08-29T04:17:56.302269Z,17.196,-23.462,13.0,131.0
9700024,2025-08-29T05:17:56.302269Z,17.207,-23.427,11.3,132.0
9700024,2025-08-29T06:17:56.302269Z,17.235,-23.452,13.6,62.0
9700024,2025-08-29T07:17:56.302269Z,17.288,-23.375,15.1,223.0
9700024,2025-08-29T08:17:56.302269Z,17.336,-23.268,14.0,148.0
9700024,2025-08-29T09:17:56.302269Z,17.322,-23.26,13.8,268.0
9700024,2025-08-29T10:17:56.302269Z,17.341,-23.223,15.1,318.0
9700024,2025-08-29T11:17:56.302269Z,17.35,-23.107,11.8,108.0
9700024,2025-08-29T12:17:56.302269Z,17.355,-23.043,11.2,209.0
9700024,2025-08-29T13:17:56.302269Z,17.419,-22.991,10.9,211.0
9700024,2025-08-29T14:17:56.302269Z,17.445,-22.969,11.1,209.0
9700024,2025-08-29T15:17:56.302269Z,17.471,-22.984,13.0,236.0
9700024,2025-08-29T16:17:56.302269Z,17.512,-22.909,12.3,79.0
9700024,2025-08-29T17:17:56.302269Z,17.579,-22.796,8.7,83.0
9700024,2025-08-29T18:17:56.302269Z,17.585,-22.714,10.7,68.0
9700024,2025-08-29T19:17:56.302269Z,17.582,-22.649,13.6,214.0
9700024,2025-08-29T20:17:56.302269Z,17.587,-22.694,6.0,237.0
9700024,2025-08-29T21:17:56.302269Z,17.617,-22.635,16.0,30.0
9700024,2025-08-29T22:17:56.302269Z,17.574,-22.641,6.7,158.0
9700024,2025-08-29T23:17:56.302269Z,17.612,-22.577,14.6,286.0
9700024,2025-08-30T00:17:56.302269Z,17.619,-22.553,13.1,252.0
9700024,2025-08-30T01:17:56.302269Z,17.544,-22.483,12.6,173.0
9700024,2025-08-30T02:17:56.302269Z,17.585,-22.418,11.2,300.0
9700024,2025-08-30T03:17:56.302269Z,17.597,-22.32,13.2,30.0
9700024,2025-08-30T04:17:56.302269Z,17.62,-22.315,14.9,253.0
9700024,2025-08-30T05:17:56.302269Z,17.645,-22.237,13.3,97.0
9700024,2025-08-30T06:17:56.302269Z,17.658,-22.233,11.3,249.0
9700024,2025-08-30T07:17:56.302269Z,17.703,-22.155,14.4,142.0
9700024,2025-08-30T08:17:56.302269Z,17.688,-22.113,11.8,150.0
9700024,2025-08-30T09:17:56.302269Z,17.723,-22.012,7.0,21.0
9700024,2025-08-30T10:17:56.302269Z,17.74,-21.938,17.2,134.0
9700024,2025-08-30T11:17:56.302269Z,17.739,-21.909,10.1,68.0
9700024,2025-08-30T12:17:56.302269Z,17.76,-21.81,12.3,252.0
9700024,2025-08-30T13:17:56.302269Z,17.774,-21.812,14.5,345.0
9700024,2025-08-30T14:17:56.302269Z,17.747,-21.751,10.1,272.0
9700024,2025-08-30T15:17:56.302269Z,17.764,-21.768,15.0,93.0
9700024,2025-08-30T16:17:56.302269Z,17.77,-21.712,9.8,235.0
9700024,2025-08-30T17:17:56.302269Z,17.735,-21.78,9.6,291.0
9700024,2025-08-30T18:17:56.302269Z,17.702,-21.755,10.7,2.0
9700024,2025-08-30T19:17:56.302269Z,17.741,-21.619,13.1,304.0
9700024,2025-08-30T20:17:56.302269Z,17.781,-21.499,9.2,82.0
9700024,2025-08-30T21:17:56.302269Z,17.758,-21.477,12.9,81.0
9700024,2025-08-30T22:17:56.302269Z,17.805,-21.408,12.1,243.0
9700024,2025-08-30T23:17:56.302269Z,17.838,-21.293,11.9,143.0
9700024,2025-08-31T00:17:56.302269Z,17.846,-21.237,11.4,256.0
9700024,2025-08-31T01:17:56.302269Z,17.892,-21.113,11.9,147.0
9700024,2025-08-31T02:17:56.302269Z,17.938,-21.07,12.5,139.0
9700024,2025-08-31T03:17:56.302269Z,17.941,-20.994,13.3,89.0
9700024,2025-08-31T04:17:56.302269Z,17.961,-21.004,14.8,119.0
9700024,2025-08-31T05:17:56.302269Z,17.959,-20.98,7.6,152.0
9700024,2025-08-31T06:17:56.302269Z,17.997,-20.952,15.3,77.0
9700024,2025-08-31T07:17:56.302269Z,18.044,-20.999,15.6,185.0
9700024,2025-08-31T08:17:56.302269Z,18.114,-20.979,11.7,94.0
9700024,2025-08-31T09:17:56.302269Z,18.106,-21.01,6.0,86.0
9700024,2025-08-31T10:17:56.302269Z,18.076,-21.043,13.4,27.0
9700024,2025-08-31T11:17:56.302269Z,18.048,-21.137,12.7,171.0
9700024,2025-08-31T12:17:56.302269Z,18.087,-21.09,12.2,330.0
9700024,2025-08-31T13:17:56.302269Z,18.099,-21.085,10.0,259.0
9700024,2025-08-31T14:17:56.302269Z,18.165,-21.055,6.3,282.0
9700024,2025-08-31T15:17:56.302269Z,18.16,-21.007,11.3,217.0
9700024,2025-08-31T16:17:56.302269Z,18.169,-20.916,13.8,345.0
9700025,2025-08-23T09:17:56.306277Z,1.295,-11.653,14.1,34.0
9700025,2025-08-23T10:17:56.306277Z,1.291,-11.592,12.8,282.0
9700025,2025-08-23T11:17:56.306277Z,1.353,-11.432,10.5,353.0
9700025,2025-08-23T12:17:56.306277Z,1.357,-11.431,11.7,304.0
9700025,2025-08-23T13:17:56.306277Z,1.374,-11.344,12.6,248.0
9700025,2025-08-23T14:17:56.306277Z,1.41,-11.217,9.9,94.0
9700025,2025-08-23T15:17:56.306277Z,1.43,-11.21,9.5,105.0
9700025,2025-08-23T16:17:56.306277Z,1.47,-11.154,14.6,208.0
9700025,2025-08-23T17:17:56.306277Z,1.478,-11.163,12.3,237.0
9700025,2025-08-23T18:17:56.306277Z,1.538,-11.172,12.9,349.0
9700025,2025-08-23T19:17:56.306277Z,1.528,-11.184,8.3,106.0
9700025,2025-08-23T20:17:56.306277Z,1.526,-11.11,11.5,162.0
9700025,2025-08-23T21:17:56.306277Z,1.57,-11.1,11.2,86.0
9700025,2025-08-23T22:17:56.306277Z,1.558,-10.991,11.4,158.0
9700025,2025-08-23T23:17:56.306277Z,1.572,-10.967,10.3,76.0
9700025,2025-08-24T00:17:56.306277Z,1.583,-10.763,12.4,259.0
9700025,2025-08-24T01:17:56.306277Z,1.556,-10.652,11.5,16.0
9700025,2025-08-24T02:17:56.306277Z,1.645,-10.568,12.8,131.0
9700025,2025-08-24T03:17:56.306277Z,1.689,-10.581,15.3,92.0
9700025,2025-08-24T04:17:56.306277Z,1.756,-10.506,15.0,360.0
9700025,2025-08-24T05:17:56.306277Z,1.76,-10.467,8.2,149.0
9700025,2025-08-24T06:17:56.306277Z,1.809,-10.445,11.5,269.0
9700025,2025-08-24T07:17:56.306277Z,1.824,-10.457,13.3,290.0
9700025,2025-08-24T08:17:56.306277Z,1.845,-10.341,12.6,235.0
9700025,2025-08-24T09:17:56.306277Z,1.875,-10.32,14.5,291.0
9700025,2025-08-24T10:17:56.306277Z,1.907,-10.21,9.4,33.0
9700025,2025-08-24T11:17:56.306277Z,1.896,-10.069,10.5,215.0
9700025,2025-08-24T12:17:56.306277Z,1.927,-10.155,9.6,301.0
9700025,2025-08-24T13:17:56.306277Z,1.918,-10.118,12.7,233.0
9700025,2025-08-24T14:17:56.306277Z,1.922,-10.041,15.6,311.0
9700025,2025-08-24T15:17:56.306277Z,1.928,-9.996,13.7,226.0
9700025,2025-08-24T16:17:56.306277Z,1.944,-10.023,9.2,50.0
9700025,2025-08-24T17:17:56.306277Z,1.948,-9.99,11.8,38.0
9700025,2025-08-24T18:17:56.306277Z,1.954,-9.871,15.3,239.0
9700025,2025-08-24T19:17:56.306277Z,1.948,-9.814,11.0,80.0
9700025,2025-08-24T20:17:56.306277Z,1.98,-9.775,16.5,204.0
9700025,2025-08-24T21:17:56.306277Z,2.017,-9.69,12.9,319.0
9700025,2025-08-24T22:17:56.306277Z,2.062,-9.671,14.8,31.0
9700025,2025-08-24T23:17:56.306277Z,2.122,-9.569,13.4,186.0
9700025,2025-08-25T00:17:56.306277Z,2.175,-9.49,4.0,298.0
9700025,2025-08-25T01:17:56.306277Z,2.2,-9.426,13.8,358.0
9700025,2025-08-25T02:17:56.306277Z,2.238,-9.481,12.5,262.0
9700025,2025-08-25T03:17:56.306277Z,2.261,-9.42,10.8,20.0
9700025,2025-08-25T04:17:56.306277Z,2.271,-9.341,13.1,138.0
9700025,2025-08-25T05:17:56.306277Z,2.305,-9.281,15.2,299.0
9700025,2025-08-25T06:17:56.306277Z,2.356,-9.269,9.9,138.0
9700025,2025-08-25T07:17:56.306277Z,2.399,-9.192,10.1,84.0
9700025,2025-08-25T08:17:56.306277Z,2.4,-9.109,12.7,350.0
9700025,2025-08-25T09:17:56.306277Z,2.42,-9.085,12.3,92.0
9700025,2025-08-25T10:17:56.306277Z,2.408,-9.005,14.9,111.0
9700025,2025-08-25T11:17:56.306277Z,2.438,-8.978,12.3,183.0
9700025,2025-08-25T12:17:56.306277Z,2.462,-8.881,11.7,306.0
9700025,2025-08-25T13:17:56.306277Z,2.506,-8.811,12.4,340.0
9700025,2025-08-25T14:17:56.306277Z,2.501,-8.797,10.5,97.0
9700025,2025-08-25T15:17:56.306277Z,2.485,-8.639,15.8,191.0
9700025,2025-08-25T16:17:56.306277Z,2.504,-8.498,16.1,110.0
9700025,2025-08-25T17:17:56.306277Z,2.532,-8.457,11.3,6.0
